County,State,MUAP_Code,MUAP_Service_Area,MUAP_Status,Designation_Date,MUAP_Update_Date,MUAP_Withdrawal_Date,IMU_Score,Population_Type,MUAP_Component_Geo_Name,MUAP_Component_Geo_Type_Code,Pct_Pop_Below_Poverty,Poverty_IMU_Score,Pct_Pop_65_Over,Pop_65_Over_IMU_Score,Infant_Mortality_Rate,Infant_Mortality_IMU_Score,MUAP_Designation_Population,MUAP_Total_Resident_Population,Providers_per_1000,Provider_Ratio_per_1000,Provider_Ratio_IMU_Score,MUA_count
Charleston County,South Carolina,45019000700,Charleston Service Area,Designated,1/8/82,5/4/94,,55.7,Medically Underserved Area,7,CT,,,,,,,,,,,,1
Charleston County,South Carolina,45019000900,Charleston Service Area,Designated,1/8/82,5/4/94,,55.7,Medically Underserved Area,9,CT,,,,,,,,,,,,1
Charleston County,South Carolina,45019001500,Charleston Service Area,Designated,1/8/82,5/4/94,,55.7,Medically Underserved Area,15,CT,,,,,,,,,,,,1
Charleston County,South Carolina,45019001600,Charleston Service Area,Designated,1/8/82,5/4/94,,55.7,Medically Underserved Area,16,CT,,,,,,,,,,,,1
Charleston County,South Carolina,45019005100,Charleston Service Area,Designated,1/8/82,5/4/94,,55.7,Medically Underserved Area,51,CT,,,,,,,,,,,,1
Charleston County,South Carolina,45019005200,Charleston Service Area,Designated,1/8/82,5/4/94,,55.7,Medically Underserved Area,52,CT,,,,,,,,,,,,1
Charleston County,South Carolina,45019004400,Charleston Service Area,Designated,1/8/82,5/4/94,,55.7,Medically Underserved Area,44,CT,,,,,,,,,,,,1
Charleston County,South Carolina,45019005300,Charleston Service Area,Designated,1/8/82,5/4/94,,55.7,Medically Underserved Area,53,CT,,,,,,,,,,,,1
Charleston County,South Carolina,45019000100,Charleston Service Area,Designated,1/8/82,5/4/94,,55.7,Medically Underserved Area,1,CT,,,,,,,,,,,,1
Charleston County,South Carolina,45019000200,Charleston Service Area,Designated,1/8/82,5/4/94,,55.7,Medically Underserved Area,2,CT,,,,,,,,,,,,1
Charleston County,South Carolina,45019000400,Charleston Service Area,Designated,1/8/82,5/4/94,,55.7,Medically Underserved Area,4,CT,,,,,,,,,,,,1
Charleston County,South Carolina,45019000500,Charleston Service Area,Designated,1/8/82,5/4/94,,55.7,Medically Underserved Area,5,CT,,,,,,,,,,,,1
Charleston County,South Carolina,45019000600,Charleston Service Area,Designated,1/8/82,5/4/94,,55.7,Medically Underserved Area,6,CT,,,,,,,,,,,,1
Anderson County,South Carolina,45007000500,South Anderson City Service Area,Designated,6/18/93,2/1/94,,46.6,Medically Underserved Area,5,CT,,,,,,,,,,,,1
Anderson County,South Carolina,45007000600,South Anderson City Service Area,Designated,6/18/93,2/1/94,,46.6,Medically Underserved Area,6,CT,,,,,,,,,,,,1
Anderson County,South Carolina,45007000700,South Anderson City Service Area,Designated,6/18/93,2/1/94,,46.6,Medically Underserved Area,7,CT,,,,,,,,,,,,1
Greenwood County,South Carolina,45047970500,Inner City Greenwood Service Area,Designated,10/28/92,2/1/94,,37.5,Medically Underserved Area,9705,CT,,,,,,,,,,,,1
Spartanburg County,South Carolina,45083020701,South Spartanburg Service Area,Designated,9/15/93,1/31/94,,53.7,Medically Underserved Area,207.01,CT,,,,,,,,,,,,1
Spartanburg County,South Carolina,45083020702,South Spartanburg Service Area,Designated,9/15/93,1/31/94,,53.7,Medically Underserved Area,207.02,CT,,,,,,,,,,,,1
York County,South Carolina,45091060502,Low Inc - South Rock Hill Service Area,Designated,12/26/96,12/26/96,,60.8,MUP Low Income,605.02,CT,,,,,,,,,,,,1
York County,South Carolina,45091060501,Low Inc - South Rock Hill Service Area,Designated,12/26/96,12/26/96,,60.8,MUP Low Income,605.01,CT,,,,,,,,,,,,1
York County,South Carolina,45091060102,Low Inc - South Rock Hill Service Area,Designated,12/26/96,12/26/96,,60.8,MUP Low Income,601.02,CT,,,,,,,,,,,,1
York County,South Carolina,45091060200,Low Inc - South Rock Hill Service Area,Designated,12/26/96,12/26/96,,60.8,MUP Low Income,602,CT,,,,,,,,,,,,1
York County,South Carolina,45091060300,Low Inc - South Rock Hill Service Area,Designated,12/26/96,12/26/96,,60.8,MUP Low Income,603,CT,,,,,,,,,,,,1
York County,South Carolina,45091060401,Low Inc - South Rock Hill Service Area,Designated,12/26/96,12/26/96,,60.8,MUP Low Income,604.01,CT,,,,,,,,,,,,1
York County,South Carolina,45091060402,Low Inc - South Rock Hill Service Area,Designated,12/26/96,12/26/96,,60.8,MUP Low Income,604.02,CT,,,,,,,,,,,,1
Williamsburg County,South Carolina,45089,WILLIAMSBURG SERVICE AREA,Designated,11/1/78,11/1/78,,30.2,Medically Underserved Area,Williamsburg,SCTY,,,,,,,,,,,,1
Sumter County,South Carolina,45085,SUMTER SERVICE AREA,Designated,3/30/99,3/30/99,,60.9,Medically Underserved Area,Sumter,SCTY,,,,,,,,,,,,1
Saluda County,South Carolina,45081,SALUDA SERVICE AREA,Designated,7/31/84,7/31/84,,45.2,Medically Underserved Area,Saluda,SCTY,,,,,,,,,,,,1
Richland County,South Carolina,45079011101,Northeast Columbus Service Area,Designated,8/10/94,8/10/94,,59.5,Medically Underserved Area,111.01,CT,,,,,,,,,,,,1
Orangeburg County,South Carolina,45075,ORANGEBURG SERVICE AREA,Designated,9/28/84,9/28/84,,51.5,Medically Underserved Area,Orangeburg,SCTY,,,,,,,,,,,,1
Marlboro County,South Carolina,45069,MARLBORO SERVICE AREA,Designated,11/1/78,11/1/78,,38.5,Medically Underserved Area,Marlboro,SCTY,,,,,,,,,,,,1
Marion County,South Carolina,45067,MARION SERVICE AREA,Withdrawn,11/1/78,8/16/07,8/16/07,43.1,Medically Underserved Area,Marion,SCTY,,,,,,,,,,,,1
McCormick County,South Carolina,45065,MCCORMICK SERVICE AREA,Designated,7/31/84,7/31/84,,35.3,Medically Underserved Area,McCormick,SCTY,,,,,,,,,,,,1
Lee County,South Carolina,45061,LEE SERVICE AREA,Designated,11/1/78,11/1/78,,29.5,Medically Underserved Area,Lee,SCTY,,,,,,,,,,,,1
Lancaster County,South Carolina,45057,Lancaster Service Area,Designated,11/1/78,11/1/78,,49.3,Medically Underserved Area,Lancaster,SCTY,,,,,,,,,,,,1
Jasper County,South Carolina,45053,JASPER SERVICE AREA,Designated,9/28/84,9/28/84,,41.1,Medically Underserved Area,Jasper,SCTY,,,,,,,,,,,,1
Horry County,South Carolina,45051,HORRY SERVICE AREA,Designated,11/1/78,11/1/78,,54.6,Medically Underserved Area,Horry,SCTY,,,,,,,,,,,,1
Hampton County,South Carolina,45049,HAMPTON SERVICE AREA,Designated,9/28/84,9/28/84,,49.6,Medically Underserved Area,Hampton,SCTY,,,,,,,,,,,,1
Georgetown County,South Carolina,4504393014,Sampit-Santee Service Area,Designated,9/15/97,9/15/97,,61.1,Medically Underserved Area,Sampit-North Santee,CSD,,,,,,,,,,,,1
Georgetown County,South Carolina,4504392665,Plantersville Service Area,Designated,9/15/97,9/2/08,,59.0,Medically Underserved Area,Plantersville,CSD,,,,,,,6510.0,8110.0,,,,1
Georgetown County,South Carolina,4504392678,Plantersville Service Area,Designated,9/15/97,9/2/08,,59.0,Medically Underserved Area,Pleasant Hill-Folly Grove,CSD,,,,,,,6510.0,8110.0,,,,1
Georgetown County,South Carolina,4504390078,Andrews Service Area,Designated,9/15/97,9/16/08,,58.4,Medically Underserved Area,Andrews,CSD,,,,,,,4283.0,8283.0,,,,1
Florence County,South Carolina,4504192470,Olanta/Sardis Service Area,Designated,7/10/97,7/10/97,,57.9,Medically Underserved Area,Olanta,CSD,,,,,,,,,,,,1
Florence County,South Carolina,4504193068,Olanta/Sardis Service Area,Designated,7/10/97,7/10/97,,57.9,Medically Underserved Area,Sardis,CSD,,,,,,,,,,,,1
Florence County,South Carolina,4504191716,Johnsonville Service Area,Designated,7/10/97,7/10/97,,54.2,Medically Underserved Area,Johnsonville,CSD,,,,,,,,,,,,1
Florence County,South Carolina,4504190780,Lake City Service Area,Designated,7/10/97,7/10/97,,61.4,Medically Underserved Area,Coward,CSD,,,,,,,,,,,,1
Fairfield County,South Carolina,45039,FAIRFIELD SERVICE AREA,Designated,11/1/78,11/1/78,,48.0,Medically Underserved Area,Fairfield,SCTY,,,,,,,,,,,,1
Edgefield County,South Carolina,45037,EDGEFIELD SERVICE AREA,Designated,7/31/84,7/31/84,,39.6,Medically Underserved Area,Edgefield,SCTY,,,,,,,,,,,,1
Dorchester County,South Carolina,45035,DORCHESTER SERVICE AREA,Designated,11/1/78,11/1/78,,56.9,Medically Underserved Area,Dorchester,SCTY,,,,,,,,,,,,1
Dillon County,South Carolina,45033,DILLON SERVICE AREA,Designated,11/1/78,11/1/78,,35.6,Medically Underserved Area,Dillon,SCTY,,,,,,,,,,,,1
Darlington County,South Carolina,45031,DARLINGTON SERVICE AREA,Designated,7/10/97,7/10/97,,59.5,Medically Underserved Area,Darlington,SCTY,,,,,,,,,,,,1
Colleton County,South Carolina,45029,COLLETON SERVICE AREA,Designated,9/28/84,9/28/84,,60.8,Medically Underserved Area,Colleton,SCTY,,,,,,,,,,,,1
Clarendon County,South Carolina,45027,CLARENDON SERVICE AREA,Designated,11/1/78,5/7/07,,59.5,Medically Underserved Area,Clarendon,SCTY,,,,,,,,31658.0,,,,1
Chesterfield County,South Carolina,45025,CHESTERFIELD SERVICE AREA,Designated,11/1/78,11/1/78,,44.0,Medically Underserved Area,Chesterfield,SCTY,,,,,,,,,,,,1
Chester County,South Carolina,45023,CHESTER SERVICE AREA,Designated,11/1/78,11/1/78,,44.8,Medically Underserved Area,Chester,SCTY,,,,,,,,,,,,1
Calhoun County,South Carolina,45017,CALHOUN SERVICE AREA,Designated,9/28/84,9/28/84,,55.6,Medically Underserved Area,Calhoun,SCTY,,,,,,,,,,,,1
Berkeley County,South Carolina,4501593614,Wando Service Area,Designated,9/15/97,9/15/97,,56.3,Medically Underserved Area,Wando,CSD,,,,,,,,,,,,1
Berkeley County,South Carolina,4501590351,Cross Service Area,Withdrawn,9/15/97,8/25/00,,58.6,Medically Underserved Area,Bonneau,CSD,,,,,,,,,,,,1
Berkeley County,South Carolina,4501590806,Cross Service Area,Withdrawn,9/15/97,8/25/00,,58.6,Medically Underserved Area,Cross,CSD,,,,,,,,,,,,1
Berkeley County,South Carolina,4501592951,Cross Service Area,Withdrawn,9/15/97,8/25/00,,58.6,Medically Underserved Area,St. Stephen,CSD,,,,,,,,,,,,1
Beaufort County,South Carolina,4501391540,Sheldon Service Area,Designated,7/10/97,7/10/97,,51.5,Medically Underserved Area,Hilton Head Island,CSD,,,,,,,,,,,,1
Beaufort County,South Carolina,45013000800,St. Helena/Port Royal Service Area,Designated,7/10/97,7/10/97,,59.9,Medically Underserved Area,8,CT,,,,,,,,,,,,1
Beaufort County,South Carolina,45013001102,St. Helena/Port Royal Service Area,Designated,7/10/97,7/10/97,,59.9,Medically Underserved Area,11.02,CT,,,,,,,,,,,,1
Beaufort County,South Carolina,45013000901,St. Helena/Port Royal Service Area,Designated,7/10/97,7/10/97,,59.9,Medically Underserved Area,9.01,CT,,,,,,,,,,,,1
Beaufort County,South Carolina,45013001200,St. Helena/Port Royal Service Area,Designated,7/10/97,7/10/97,,59.9,Medically Underserved Area,12,CT,,,,,,,,,,,,1
Beaufort County,South Carolina,45013000902,St. Helena/Port Royal Service Area,Designated,7/10/97,7/10/97,,59.9,Medically Underserved Area,9.02,CT,,,,,,,,,,,,1
Beaufort County,South Carolina,45013990100,St. Helena/Port Royal Service Area,Designated,7/10/97,7/10/97,,59.9,Medically Underserved Area,9901,CT,,,,,,,,,,,,1
Beaufort County,South Carolina,45013000903,St. Helena/Port Royal Service Area,Designated,7/10/97,7/10/97,,59.9,Medically Underserved Area,9.03,CT,,,,,,,,,,,,1
Beaufort County,South Carolina,45013001101,St. Helena/Port Royal Service Area,Designated,7/10/97,7/10/97,,59.9,Medically Underserved Area,11.01,CT,,,,,,,,,,,,1
Barnwell County,South Carolina,45011,BARNWELL SERVICE AREA,Designated,9/28/84,9/28/84,,56.0,Medically Underserved Area,Barnwell,SCTY,,,,,,,,,,,,1
Bamberg County,South Carolina,45009,Bamberg County,Designated,9/28/84,11/18/08,,55.8,Medically Underserved Area,Bamberg,SCTY,,,,,,,5605.0,15405.0,,,,1
Allendale County,South Carolina,45005,ALLENDALE SERVICE AREA,Designated,9/28/84,12/15/99,,55.9,Medically Underserved Area,Allendale,SCTY,,,,,,,,,,,,1
Abbeville County,South Carolina,4500190091,Calhoun Falls Service Area,Designated,9/15/97,9/15/97,,58.5,Medically Underserved Area,Antreville-Lowndesville,CSD,,,,,,,,,,,,1
Abbeville County,South Carolina,4500190455,Calhoun Falls Service Area,Designated,9/15/97,9/15/97,,58.5,Medically Underserved Area,Calhoun Falls,CSD,,,,,,,,,,,,1
Providence County,Rhode Island,44007018000,Providence Service Area,Designated,5/4/94,5/4/94,,61.9,Medically Underserved Area,180,CT,,,,,,,,,,,,1
Providence County,Rhode Island,44007018100,Providence Service Area,Designated,5/4/94,5/4/94,,61.9,Medically Underserved Area,181,CT,,,,,,,,,,,,1
Providence County,Rhode Island,44007018300,Providence Service Area,Designated,5/4/94,5/4/94,,61.9,Medically Underserved Area,183,CT,,,,,,,,,,,,1
Providence County,Rhode Island,44007017900,Providence Service Area,Designated,5/4/94,5/4/94,,61.9,Medically Underserved Area,179,CT,,,,,,,,,,,,1
Providence County,Rhode Island,44007016000,Central Falls/Pawtucket Service Area,Designated,10/12/94,10/12/94,,60.4,Medically Underserved Area,160,CT,,,,,,,,,,,,1
Providence County,Rhode Island,44007016100,Central Falls/Pawtucket Service Area,Designated,10/12/94,10/12/94,,60.4,Medically Underserved Area,161,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101038800,Philadelphia Service Area,Designated,5/4/94,5/4/94,,53.51,Medically Underserved Area,388,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101024700,Philadelphia Service Area,Designated,5/4/94,5/4/94,,53.51,Medically Underserved Area,247,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101024800,Philadelphia Service Area,Designated,5/4/94,5/4/94,,53.51,Medically Underserved Area,248,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101024900,Philadelphia Service Area,Designated,5/4/94,5/4/94,,53.51,Medically Underserved Area,249,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101025600,Philadelphia Service Area,Designated,5/4/94,5/4/94,,53.51,Medically Underserved Area,256,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101024400,Philadelphia Service Area,Designated,5/4/94,5/4/94,,53.51,Medically Underserved Area,244,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101024100,Philadelphia Service Area,Designated,5/4/94,5/4/94,,53.51,Medically Underserved Area,241,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101024200,Philadelphia Service Area,Designated,5/4/94,5/4/94,,53.51,Medically Underserved Area,242,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101024300,Philadelphia Service Area,Designated,5/4/94,5/4/94,,53.51,Medically Underserved Area,243,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101024500,Philadelphia Service Area,Designated,5/4/94,5/4/94,,53.51,Medically Underserved Area,245,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101024600,Philadelphia Service Area,Designated,5/4/94,5/4/94,,53.51,Medically Underserved Area,246,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101025500,Philadelphia Service Area,Designated,5/4/94,5/4/94,,53.51,Medically Underserved Area,255,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101023900,Philadelphia Service Area,Designated,5/4/94,5/4/94,,53.51,Medically Underserved Area,239,CT,,,,,,,,,,,,1
Wyoming County,Pennsylvania,4213124408,Eaton Service Area,Designated,6/4/82,5/4/94,,51.08,Medically Underserved Area,Exeter,CSD,,,,,,,,,,,,1
Wyoming County,Pennsylvania,4213155232,Eaton Service Area,Designated,6/4/82,5/4/94,,51.08,Medically Underserved Area,Northmoreland,CSD,,,,,,,,,,,,1
Wyoming County,Pennsylvania,4213157408,Eaton Service Area,Designated,6/4/82,5/4/94,,51.08,Medically Underserved Area,Overfield,CSD,,,,,,,,,,,,1
Wyoming County,Pennsylvania,4213125128,Eaton Service Area,Designated,6/4/82,5/4/94,,51.08,Medically Underserved Area,Falls,CSD,,,,,,,,,,,,1
Wyoming County,Pennsylvania,4213150496,Eaton Service Area,Designated,6/4/82,5/4/94,,51.08,Medically Underserved Area,Monroe,CSD,,,,,,,,,,,,1
Washington County,Pennsylvania,42125711000,Washington Service Area,Designated,4/7/82,5/4/94,,61.1,Medically Underserved Area,7110,CT,,,,,,,,,,,,1
Washington County,Pennsylvania,42125713700,Washington Service Area,Designated,4/7/82,5/4/94,,61.1,Medically Underserved Area,7137,CT,,,,,,,,,,,,1
Washington County,Pennsylvania,42125714000,Washington Service Area,Designated,4/7/82,5/4/94,,61.1,Medically Underserved Area,7140,CT,,,,,,,,,,,,1
Washington County,Pennsylvania,42125712700,Washington Service Area,Designated,4/7/82,5/4/94,,61.1,Medically Underserved Area,7127,CT,,,,,,,,,,,,1
Washington County,Pennsylvania,42125715700,Washington Service Area,Designated,4/7/82,5/4/94,,61.1,Medically Underserved Area,7157,CT,,,,,,,,,,,,1
Washington County,Pennsylvania,42125721000,Washington Service Area,Designated,4/7/82,5/4/94,,61.1,Medically Underserved Area,7210,CT,,,,,,,,,,,,1
Washington County,Pennsylvania,42125722700,Washington Service Area,Designated,4/7/82,5/4/94,,61.1,Medically Underserved Area,7227,CT,,,,,,,,,,,,1
Potter County,Pennsylvania,4210503576,Austin Service Area,Designated,2/8/82,5/4/94,,60.97,Medically Underserved Area,Austin,CSD,,,,,,,,,,,,1
Potter County,Pennsylvania,4210575952,Austin Service Area,Designated,2/8/82,5/4/94,,60.97,Medically Underserved Area,Sylvania,CSD,,,,,,,,,,,,1
Potter County,Pennsylvania,4210584360,Austin Service Area,Designated,2/8/82,5/4/94,,60.97,Medically Underserved Area,Wharton,CSD,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101013402,Philadelphia Service Area,Designated,5/4/94,5/4/94,,61.0,Medically Underserved Area,134.02,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101980500,Philadelphia Service Area,Designated,5/4/94,5/4/94,,61.0,Medically Underserved Area,9805,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101013300,Philadelphia Service Area,Designated,5/4/94,5/4/94,,61.0,Medically Underserved Area,133,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101017100,Philadelphia Service Area,Designated,5/4/94,5/4/94,,61.0,Medically Underserved Area,171,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101013800,Philadelphia Service Area,Designated,5/4/94,5/4/94,,61.0,Medically Underserved Area,138,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101980000,Philadelphia Service Area,Designated,5/4/94,5/4/94,,61.0,Medically Underserved Area,9800,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101016600,Philadelphia Service Area,Designated,5/4/94,5/4/94,,61.0,Medically Underserved Area,166,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101017201,Philadelphia Service Area,Designated,5/4/94,5/4/94,,61.0,Medically Underserved Area,172.01,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101037700,Philadelphia Service Area,Designated,5/4/94,5/4/94,,61.0,Medically Underserved Area,377,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101014700,Philadelphia Service Area,Designated,5/4/94,5/4/94,,61.0,Medically Underserved Area,147,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101014800,Philadelphia Service Area,Designated,5/4/94,5/4/94,,61.0,Medically Underserved Area,148,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101012500,Philadelphia Service Area,Designated,5/4/94,5/4/94,,61.0,Medically Underserved Area,125,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101016701,Philadelphia Service Area,Designated,5/4/94,5/4/94,,61.0,Medically Underserved Area,167.01,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101016400,Philadelphia Service Area,Designated,5/4/94,5/4/94,,61.0,Medically Underserved Area,164,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101016902,Philadelphia Service Area,Designated,5/4/94,5/4/94,,61.0,Medically Underserved Area,169.02,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101017000,Philadelphia Service Area,Designated,5/4/94,5/4/94,,61.0,Medically Underserved Area,170,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101016702,Philadelphia Service Area,Designated,5/4/94,5/4/94,,61.0,Medically Underserved Area,167.02,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101016500,Philadelphia Service Area,Designated,5/4/94,5/4/94,,61.0,Medically Underserved Area,165,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101017702,Philadelphia Service Area,Designated,5/4/94,5/4/94,,61.0,Medically Underserved Area,177.02,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101017300,Philadelphia Service Area,Designated,5/4/94,5/4/94,,61.0,Medically Underserved Area,173,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101037600,Philadelphia Service Area,Designated,5/4/94,5/4/94,,61.0,Medically Underserved Area,376,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101020200,Philadelphia Service Area,Designated,5/4/94,5/4/94,,61.0,Medically Underserved Area,202,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101015300,Philadelphia Service Area,Designated,5/4/94,5/4/94,,61.0,Medically Underserved Area,153,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101017400,Philadelphia Service Area,Designated,5/4/94,5/4/94,,61.0,Medically Underserved Area,174,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101019200,Philadelphia Service Area,Designated,5/4/94,5/4/94,,61.0,Medically Underserved Area,192,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101016100,Philadelphia Service Area,Designated,5/4/94,5/4/94,,61.0,Medically Underserved Area,161,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101013602,Philadelphia Service Area,Designated,5/4/94,5/4/94,,61.0,Medically Underserved Area,136.02,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101017500,Philadelphia Service Area,Designated,5/4/94,5/4/94,,61.0,Medically Underserved Area,175,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101013700,Philadelphia Service Area,Designated,5/4/94,5/4/94,,61.0,Medically Underserved Area,137,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101013500,Philadelphia Service Area,Designated,5/4/94,5/4/94,,61.0,Medically Underserved Area,135,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101016300,Philadelphia Service Area,Designated,5/4/94,5/4/94,,61.0,Medically Underserved Area,163,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101020500,Philadelphia Service Area,Designated,5/4/94,5/4/94,,61.0,Medically Underserved Area,205,CT,,,,,,,,,,,,1
Philadelphia County,Pennsylvania,42101013401,Philadelphia Service Area,Designated,5/4/94,5/4/94,,61.0,Medically Underserved Area,134.01,CT,,,,,,,,,,,,1
